GE,ME,MI
,cg25316769,
,cg04294677,
,cg08007465,
,cg07027116,
,cg09354309,
,cg04536856,
,cg11229185,
,cg09147400,
,cg00794178,
,cg21616051,
,cg06534853,
,cg23493787,
,cg05516499,
,cg10503202,
,cg13774792,
,cg23312086,
,cg01645295,
,cg05975410,
,cg00095594,
,cg20368567,
,cg09043941,
,cg25737323,
,cg16201674,
,cg01167615,
,cg18555073,
,cg04202892,
,cg19513834,
,cg00134645,
,cg05454501,
,cg24276681,
,cg04855678,
,cg15862215,
,cg20699549,
,cg13432451,
,cg17480646,
,cg00916635,
,cg04707254,
,cg14287235,
,cg11412935,
,cg18960629,
,cg08473090,
,cg09272948,
,cg15313226,
,cg17307479,
,cg21171625,
,cg21723861,
,cg11205552,
,cg00179217,
,cg12406559,
,cg13557337,
,cg06172859,
,cg03459809,
,cg22991101,
,cg10938600,
,cg06088324,
,cg03995434,
,cg04270264,
,cg17568996,
,cg07541200,
,cg19805311,
,cg06784545,
,cg20250250,
,cg18125510,
,cg20693607,
,cg22795891,
,cg21583565,
,cg01514828,
,cg25459558,
,cg24444631,
,cg04650676,
,cg13251533,
,cg17939040,
,cg00146951,
,cg00996847,
,cg18990407,
,cg21903684,
,cg04479876,
,cg09862509,
,cg14149680,
,cg15414930,
,cg19891728,
,cg08856941,
,cg10987840,
,cg19603134,
,cg07701018,
,cg04208434,
,cg21883802,
,cg12598025,
,cg17292100,
,cg05949903,
,cg00450824,
,cg27252696,
,cg19098763,
,cg20329620,
,cg18328334,
,cg14219854,
,cg12986271,
,cg07565042,
,cg21684012,
,cg21393051,
,cg05342835,
,cg02674352,
,cg25950520,
,cg14564793,
,cg07352345,
,cg12633764,
,cg17226042,
,cg23885932,
,cg18011760,
,cg07979401,
,cg22514229,
,cg07249730,
,cg26281453,
,cg02915215,
,cg20185945,
,cg14416311,
,cg24299913,
,cg27031435,
,cg00539347,
,cg15677384,
,cg13434975,
,cg03017520,
,cg01940425,
,cg27002325,
,cg17934824,
,cg05021846,
,cg02879662,
,cg08048222,
,cg05707211,
,cg01977762,
,cg17941109,
,cg20873416,
,cg06903384,
,cg26114324,
,cg14123923,
,cg27331241,
,cg26365854,
,cg23076870,
,cg09495977,
,cg20668096,
,cg10624860,
,cg17391087,
,cg08404739,
,cg17572056,
,cg09440298,
,cg14785681,
,cg07091412,
,cg16407699,
,cg24137660,
,cg02079933,
,cg06192497,
,cg00960781,
,cg03000419,
,cg27328236,
,cg03141298,
,cg02062480,
,cg00546005,
,cg06484274,
,cg18254850,
,cg02985445,
,cg02923706,
,cg16937583,
,cg02245794,
,cg16515523,
,cg11589885,
,cg21172377,
,cg23640664,
,cg24815529,
,cg26591930,
,cg14250336,
,cg26713109,
,cg07121182,
,cg13475665,
,cg06263461,
,cg04540383,
,cg27292547,
,cg26442397,
,cg02589685,
,cg04399751,
,cg06341779,
,cg04021074,
,cg02212575,
,cg19755714,
,cg20033652,
,cg02504416,
,cg01047268,
,cg02956248,
,cg25302957,
,cg17951878,
,cg17199247,
,cg15391590,
,cg15289466,
,cg22529184,
,cg13202845,
,cg25132662,
,cg05923595,
,cg23031103,
,cg09528825,
,cg07994987,
,cg27447477,
,cg11337945,
,cg12631351,
,cg25516151,
,cg08404225,
,cg03228065,
,cg06251348,
,cg06928838,
,cg15711268,
,cg06762332,
,cg20095233,
,cg19516279,
,cg15320998,
,cg17042098,
,cg20701926,
,cg07850604,
,cg20698924,
,cg11018723,
,cg07724309,
,cg04110601,
,cg14866200,
,cg15622672,
,cg02538199,
,cg14511739,
,cg17466795,
,cg13305246,
,cg04920385,
,cg08988420,
,cg08824221,
,cg11863717,
,cg12219325,
,cg24651977,
,cg19917650,
,cg23277715,
,cg14072027,
,cg01030178,
,cg06428196,
,cg25941751,
,cg17041511,
,cg23746347,
,cg00142266,
,cg24837370,
,cg10857250,
,cg01963134,
,cg03651219,
,cg10592478,
,cg20349803,
,cg12372106,
,cg12985929,
,cg18750738,
,cg27123859,
,cg19098710,
,cg09392940,
,cg00573880,
,cg10330955,
,cg14029170,
,cg09077126,
,cg00545804,
,cg18108623,
,cg06107796,
,cg04599026,
,cg08806496,
,cg18800085,
,cg03351460,
,cg27387030,
,cg20295442,
,cg09038676,
,cg20318726,
,cg11817961,
,cg01945641,
,cg22663872,
,cg03580872,
,cg14321742,
,cg21240684,
,cg00547103,
,cg16003102,
,cg13683990,
,cg17323383,
,cg25373630,
,cg05799507,
,cg13363969,
,cg10864145,
,cg09793584,
,cg22430231,
,cg23712359,
,cg13428480,
,cg23393728,
,cg08097882,
,cg16311740,
,cg05180443,
,cg01248080,
,cg19578835,
,cg01908462,
,cg10801633,
,cg17280346,
,cg05327192,
,cg23590389,
,cg22790377,
,cg18740893,
,cg02467990,
,cg01401015,
,cg27633530,
,cg08558397,
,cg22081371,
,cg08210688,
,cg08960448,
,cg14069088,
,cg15079315,
,cg14169333,
,cg07320646,
,cg19527084,
,cg14597214,
,cg25170091,
,cg03304437,
,cg24212267,
,cg21535462,
,cg07433344,
,cg04324758,
,cg12839172,
,cg09967633,
,cg26575622,
,cg00633740,
,cg08692423,
,cg13550401,
,cg17047981,
,cg27260080,
,cg13090478,
,cg13335567,
,cg05624478,
,cg02169391,
,cg00955911,
,cg17904575,
,cg16260298,
,cg19005830,
,cg17812788,
,cg12513505,
,cg25640382,
,cg00555420,
,cg08819431,
,cg27135125,
,cg08115732,
,cg08138685,
,cg06282270,
,cg15996043,
,cg00779924,
,cg13516820,
,cg26484108,
,cg23284609,
,cg15393490,
,cg08647349,
,cg22266001,
,cg16626194,
,cg14963724,
,cg25292098,
,cg06972019,
,cg12634932,
,cg23083315,
,cg12548634,
,cg16862295,
,cg11977686,
,cg09263647,
,cg15042080,
,cg12175729,
,cg19295951,
,cg12887985,
,cg05263838,
,cg07756483,
,cg20804050,
,cg25095032,
,cg27055156,
,cg01114088,
,cg16126280,
,cg25105561,
,cg21137417,
,cg19776515,
,cg23363911,
,cg00351813,
,cg05560435,
,cg23454038,
,cg12265829,
,cg18179039,
,cg10562159,
,cg10148473,
,cg21715896,
,cg08033845,
,cg09493505,
,cg26789038,
,cg14947478,
,cg11282936,
,cg27587125,
,cg18413131,
,cg19106932,
,cg26430597,
,cg11596863,
,cg14800014,
,cg03387103,
,cg09028204,
,cg11241541,
,cg09483904,
,cg07697770,
,cg02071005,
,cg13212283,
,cg06611115,
,cg00522588,
,cg25141069,
,cg22400454,
,cg06769296,
,cg21183523,
,cg20631750,
,cg26787863,
,cg04714787,
,cg15086439,
,cg25985504,
,cg23359394,
,cg00697286,
,cg16269943,
,cg04986015,
,cg10406295,
,cg20373544,
,cg01974478,
,cg22940525,
,cg13316433,
,cg26412532,
,cg02078517,
,cg06269673,
,cg22888181,
,cg24507760,
,cg05621343,
,cg26422059,
,cg07094847,
,cg09804858,
,cg12781915,
,cg11539674,
,cg00673191,
,cg10835986,
,cg12601757,
,cg03475665,
,cg15646741,
,cg25209842,
,cg24039697,
,cg24862510,
,cg13133835,
,cg17094065,
,cg18055007,
,cg16306898,
,cg05502478,
,cg09610578,
,cg08967106,
,cg16703882,
,cg07904452,
,cg26272088,
,cg20319457,
,cg05542262,
,cg06182274,
,cg17203063,
,cg03199564,
,cg04781584,
,cg24645214,
,cg03178838,
,cg03128890,
,cg02965283,
,cg00428457,
,cg21176130,
,cg03477080,
,cg20518446,
,cg22627841,
,cg05610097,
,cg06924976,
,cg19769982,
,cg02028751,
,cg07755689,
,cg26504229,
,cg08553437,
,cg19589427,
,cg17442194,
,cg17546376,
,cg11931626,
,cg08680048,
,cg06688763,
,cg01200965,
,cg07963705,
,cg12283120,
,cg02477603,
,cg01977473,
,cg06159269,
,cg11469908,
,cg13598409,
,cg09307742,
,cg24102241,
,cg20489946,
,cg13572511,
,cg00964484,
,cg21646032,
,cg06105093,
,cg14331765,
,cg26479667,
,cg07204874,
,cg12653626,
,cg12160258,
,cg08613144,
,cg03301165,
,cg25480676,
,cg00326958,
,cg22039724,
,cg00258316,
,cg08341278,
,cg23177772,
,cg09059945,
,cg25499181,
,cg02594410,
,cg05311180,
,cg00865724,
,cg00987534,
,cg11228682,
,cg05890377,
,cg05738152,
,cg22831607,
,cg01244270,
,cg09420439,
,cg05315321,
,cg19865770,
,cg07342322,
,cg00381697,
,cg21463763,
,cg21787965,
,cg00716245,
,cg01973181,
,cg17638468,
,cg19737633,
,cg09994035,
,cg02097203,
,cg23093870,
,cg00169617,
,cg07219542,
,cg16800165,
,cg15760257,
,cg09371559,
,cg05184938,
,cg13300939,
,cg18030409,
,cg02580209,
,cg15023858,
,cg09557387,
,cg13673023,
,cg20334627,
,cg07271561,
,cg09479015,
,cg24757159,
,cg02919564,
,cg24718971,
,cg07485357,
,cg09827752,
,cg00791905,
,cg08077673,
,cg13628006,
,cg20098471,
,cg27005847,
,cg03648334,
,cg14970991,
,cg05617413,
,cg13596833,
,cg24797187,
,cg12299795,
,cg15884713,
,cg14936968,
,cg13446200,
,cg21188989,
,cg22524657,
,cg22975695,
,cg06359931,
,cg27031484,
,cg16666964,
,cg13807970,
,cg05120309,
,cg21415530,
,cg16021909,
,cg11272515,
,cg01657408,
,cg05492904,
,cg18855080,
,cg15981195,
,cg20222562,
,cg01438056,
,cg20251943,
,cg08529345,
,cg15346191,
,cg15096829,
,cg09569850,
,cg16734433,
,cg20035127,
,cg03172947,
,cg21941030,
,cg17368760,
,cg19998150,
,cg06271630,
,cg11842610,
,cg25518868,
,cg13661109,
,cg05142445,
,cg16636756,
,cg03403880,
,cg04787024,
,cg11849717,
,cg03800922,
,cg20834178,
,cg10128479,
,cg04361551,
,cg16292168,
,cg04920951,
,cg15741433,
,cg23855505,
,cg06099014,
,cg24657085,
,cg10730712,
,cg25747783,
,cg23678058,
,cg03875819,
,cg23739994,
,cg03096126,
,cg10776919,
,cg07198194,
,cg23433370,
,cg09215582,
,cg11293610,
,cg12584100,
,cg24016939,
,cg16315106,
,cg27246282,
,cg23884187,
,cg11973177,
,cg24914185,
,cg21548220,
,cg07139503,
,cg17160382,
,cg21199922,
,cg26986180,
,cg20300175,
,cg11198596,
,cg25274503,
,cg07961887,
,cg20169521,
,cg21386863,
,cg14855657,
,cg11307417,
,cg10307052,
,cg26584983,
,cg07541559,
,cg26996818,
,cg02394578,
,cg11182257,
,cg22260952,
,cg05578480,
,cg02880679,
,cg13700912,
,cg17228698,
,cg10036013,
,cg07859138,
,cg02359712,
,cg16202470,
,cg14537713,
,cg16336494,
,cg03657573,
,cg04770504,
,cg27214730,
,cg27139424,
,cg12717594,
,cg10984625,
,cg24624629,
,cg21579399,
,cg27327508,
,cg03301200,
,cg05754939,
,cg25726128,
,cg05199874,
,cg17296707,
,cg03892838,
,cg22834924,
,cg02003183,
,cg12742338,
,cg26660414,
,cg06041909,
,cg13900100,
,cg22885000,
,cg11071242,
,cg06488775,
,cg16466899,
,cg01723761,
,cg12449813,
,cg07673080,
,cg16798825,
,cg23370213,
,cg04723436,
,cg07937427,
,cg24635971,
,cg02898915,
,cg04800142,
,cg00067884,
,cg18918349,
,cg09401099,
,cg03227184,
,cg10576051,
,cg09787089,
,cg15212266,
,cg02533339,
,cg14476364,
,cg02947498,
,cg20341504,
,cg07963046,
,cg26620356,
,cg13270350,
,cg01655356,
,cg10575261,
,cg09946832,
,cg06363129,
,cg07942500,
,cg20930815,
,cg06527318,
,cg10034890,
,cg22197050,
,cg22191981,
,cg27515369,
,cg12749863,
,cg24104938,
,cg04194674,
,cg20366549,
,cg24331301,
,cg06968912,
,cg04911139,
,cg25780607,
,cg22152407,
,cg03992638,
,cg26434048,
,cg12126901,
,cg01565320,
,cg20927242,
,cg26260038,
,cg06386478,
,cg07052390,
,cg01835506,
,cg18647237,
,cg08421126,
,cg10541755,
,cg25397597,
,cg04192168,
,cg25593954,
,cg02858512,
,cg25556905,
,cg01942863,
,cg03215105,
,cg20134151,
,cg26938676,
,cg04638468,
,cg11099006,
,cg05165087,
,cg23035024,
,cg07593839,
,cg13862920,
,cg22009488,
,cg11716106,
,cg18006637,
,cg00910695,
,cg06786219,
,cg14938181,
,cg13078140,
,cg19932515,
,cg25691442,
,cg24079811,
,cg16210842,
,cg14654171,
,cg08892208,
,cg03477112,
,cg27159719,
,cg16215203,
,cg19317517,
,cg22337605,
,cg24588482,
,cg07724670,
,cg01520402,
,cg02711212,
,cg24674754,
,cg00726615,
,cg22027433,
,cg20727124,
,cg16601494,
,cg01628067,
,cg02512867,
,cg09841842,
,cg21515898,
,cg01302136,
,cg00967711,
,cg21485906,
,cg09973986,
,cg25796439,
,cg25232510,
,cg20769856,
,cg01824969,
,cg13860360,
,cg01793704,
,cg25518132,
,cg27286069,
,cg02848961,
,cg05165378,
,cg19145607,
,cg20893203,
,cg01099300,
,cg21214521,
,cg10043865,
,cg27538686,
,cg18436008,
,cg16373000,
,cg05979170,
,cg18582260,
,cg04932551,
,cg08350814,
,cg00063471,
,cg05297854,
,cg05483021,
,cg25487404,
,cg13080716,
,cg26077100,
,cg19063972,
,cg03170036,
,cg02335642,
,cg03290131,
,cg26116542,
,cg16729850,
,cg08708229,
,cg08616702,
,cg20275528,
,cg01997006,
,cg18152523,
,cg20744625,
,cg01491071,
,cg01472882,
,cg03819134,
,cg05143530,
,cg16485975,
,cg03998598,
,cg01404317,
,cg20463298,
,cg26744375,
,cg05649108,
,cg15536663,
,cg12303627,
,cg16524733,
,cg15485700,
,cg00524374,
,cg09455823,
,cg23703633,
,cg24435939,
,cg23440816,
,cg14701643,
,cg22973468,
,cg10163776,
,cg20217872,
,cg03557445,
,cg04849985,
,cg23220551,
,cg25278941,
,cg16576033,
,cg14911521,
,cg05308656,
,cg07249459,
,cg20157753,
,cg27500148,
,cg16562730,
,cg22859061,
,cg18557556,
,cg07694806,
,cg07293445,
,cg02764722,
,cg05369926,
,cg16236228,
,cg00745693,
,cg18260625,
,cg26562638,
,cg05060976,
,cg08752433,
,cg18065361,
,cg17488500,
,cg05709124,
,cg08457620,
,cg03559454,
,cg13378781,
,cg12845520,
,cg15006175,
,cg13475583,
,cg10762626,
,cg08328777,
,cg20268352,
,cg18640536,
,cg05876824,
,cg21967909,
,cg24921140,
,cg22407942,
,cg18095824,
,cg17951713,
,cg08352439,
,cg24166864,
,cg24933645,
,cg04510153,
,cg07519235,
,cg03633268,
,cg00506168,
,cg24307587,
,cg24512973,
,cg23470139,
,cg24228231,
,cg09360770,
,cg23756265,
,cg15820273,
,cg01923218,
,cg14179581,
,cg09859564,
,cg24570303,
,cg05839377,
,cg16417447,
,cg03290977,
,cg19403104,
,cg13466694,
,cg13875120,
,cg09089421,
,cg12049236,
,cg25274263,
,cg07270872,
,cg23991622,
,cg13678973,
,cg05539265,
,cg20253855,
,cg24255928,
,cg18202336,
,cg26989202,
,cg01576677,
,cg25412979,
,cg14743748,
,cg23147574,
,cg05164933,
,cg03707308,
,cg26055747,
,cg24178676,
,cg19003797,
,cg01817521,
,cg00020799,
,cg20075156,
,cg20283582,
,cg20040765,
,cg14237903,
,cg15054077,
,cg13324103,
,cg19391247,
,cg23610994,
,cg19509125,
,cg14293362,
,cg26029554,
,cg11361895,
,cg01303222,
,cg08530838,
,cg13500072,
,cg13434638,
,cg12384572,
,cg13724496,
,cg20949223,
,cg11540007,
,cg26725201,
,cg07976064,
,cg13412498,
,cg14557534,
,cg10700380,
,cg18984165,
,cg03055271,
,cg16857858,
,cg03969696,
,cg04603730,
,cg00421139,
,cg09619271,
,cg06914015,
,cg27011480,
,cg16702815,
,cg22647810,
,cg06827850,
,cg15210526,
,cg07978472,
,cg25165701,
,cg23359665,
,cg25742394,
,cg11691093,
,cg18412834,
,cg13986130,
,cg01301803,
,cg13703049,
,cg24877677,
,cg04571847,
,cg25581330,
,cg23300732,
,cg25908985,
,cg14986386,
,cg24630957,
,cg26835302,
,cg25738116,
,cg01109219,
,cg14896948,
,cg20299703,
,cg27342781,
,cg18213495,
,cg26819718,
,cg20912169,
,cg19437852,
,cg15841063,
,cg04310104,
,cg07137955,
,cg24892362,
,cg13446474,
,cg13836638,
,cg04102510,
,cg23693021,
,cg15624274,
,cg02378006,
,cg20892245,
,cg24631845,
,cg22549558,
,cg00310855,
,cg26019600,
,cg12783819,
,cg12444117,
,cg22821220,
,cg13204568,
,cg07809176,
,cg02623991,
,cg01671895,
,cg09669754,
,cg10606490,
,cg18663033,
,cg08234308,
,cg07144296,
,cg13893782,
,cg22245096,
,cg26307814,
,cg14889643,
,cg24333469,
,cg13969674,
,cg22931182,
,cg10530883,
,cg15016481,
,cg00702647,
,cg06487082,
,cg18166959,
,cg21912060,
,cg02124912,
,cg11350586,
,cg14408428,
,cg06653045,
,cg24668089,
,cg00956252,
,cg11282676,
,cg02423318,
,cg07213036,
,cg12944572,
,cg12668399,
,cg15326297,
,cg05679002,
,cg13043815,
,cg19139092,
,cg02547269,
,cg09478103,
,cg15205547,
,cg13065507,
,cg23000806,
,cg12247222,
,cg25307691,
,cg07945618,
,cg19437285,
,cg22147546,
,cg23387401,
,cg27406975,
,cg14733048,
,cg07339236,
,cg25895961,
,cg18005901,
,cg09554077,
,cg07619697,
,cg08508775,
,cg23980740,
,cg07858195,
,cg23471067,
,cg23987336,
,cg14063008,
,cg26839871,
,cg25800638,
,cg10334928,
,cg10505610,
,cg24495062,
,cg01394819,
,cg18174530,
,cg08122151,
,cg24158160,
,cg20952901,
,cg02192967,
,cg22830091,
,cg22509189,
,cg13930300,
,cg11865119,
,cg03036557,
,cg19062489,
,cg02700894,
,cg18639233,
,cg13493766,
,cg12164922,
,cg17130457,
,cg27299406,
,cg13061124,
,cg01727408,
,cg14919554,
,cg07992044,
,cg10191210,
,cg06374794,
,cg00963169,
,cg07185041,
,cg11782635,
,cg16032841,
,cg13897134,
,cg08266095,
,cg12178980,
,cg06743037,
,cg19243330,
,cg06368618,
,cg10647644,
,cg14018731,
,cg23708763,
,cg14969789,
,cg18220961,
,cg17712694,
,cg22714290,
,cg07826859,
,cg23816347,
,cg19403541,
,cg06686029,
,cg09179211,
,cg09148630,
,cg18362770,
,cg05527869,
,cg20810345,
,cg12965553,
,cg22455914,
,cg20776829,
,cg06829830,
,cg25634742,
,cg24126941,
,cg15659713,
,cg17242937,
,cg07815856,
,cg16238993,
,cg12373208,
,cg06283342,
,cg06716182,
,cg14014720,
,cg01558923,
,cg11876048,
,cg02511723,
,cg25479708,
,cg09118749,
,cg26349672,
,cg07109358,
,cg26342671,
,cg15510249,
,cg26458617,
,cg15110403,
,cg02373784,
,cg24367957,
,cg10547843,
,cg04344565,
,cg26966828,
,cg15417798,
,cg04948892,
,cg04764812,
,cg04522625,
,cg14650464,
,cg10537807,
,cg05890898,
,cg08846467,
,cg14580628,
,cg10862567,
,cg20888142,
,cg24761507,
,cg21400802,
,cg08384637,
,cg00928596,
,cg13912224,
,cg09194364,
,cg21001198,
,cg10377903,
,cg10732215,
,cg13096278,
,cg26631984,
,cg18888655,
,cg12419135,
,cg24996482,
,cg21517947,
,cg22216413,
,cg05835105,
,cg24874350,
,cg04213746,
,cg20512044,
,cg15085883,
,cg20929387,
,cg08774368,
,cg06974428,
,cg25885280,
,cg03133266,
,cg15646817,
,cg15005368,
,cg03917666,
,cg01549227,
,cg10792987,
,cg14406401,
,cg07661904,
,cg08354889,
,cg09826188,
,cg24450239,
,cg09974990,
,cg03517776,
,cg03779973,
,cg09018299,
,cg07220152,
,cg01764082,
,cg16420199,
,cg06261066,
,cg14469693,
,cg20271511,
,cg07614018,
,cg23882862,
,cg06368401,
,cg03317811,
,cg02320862,
,cg15000813,
,cg06685464,
,cg06061086,
,cg24953703,
,cg02133557,
,cg13080282,
,cg24686845,
,cg04550823,
,cg26607528,
,cg16658931,
,cg24073466,
,cg27366162,
,cg07882836,
,cg08774902,
,cg25886621,
,cg00971050,
,cg26550787,
,cg21056706,
,cg23807354,
,cg19194373,
,cg13917614,
,cg10333808,
,cg19779057,
,cg13631572,
,cg24811290,
,cg02140579,
,cg05068452,
,cg19084031,
,cg13432241,
,cg05087842,
,cg16973520,
,cg13709271,
,cg15970259,
,cg25620356,
,cg02564134,
,cg04457051,
,cg19605788,
,cg04865113,
,cg03796321,
,cg02788400,
,cg01432609,
,cg16539957,
,cg24709033,
,cg26615127,
,cg11909137,
,cg18623649,
,cg10349065,
,cg01467882,
,cg07825347,
,cg12350863,
,cg23601397,
,cg25792518,
,cg09549813,
,cg14405603,
,cg17838545,
,cg01851450,
,cg26483578,
,cg08824384,
,cg27268104,
,cg08325813,
,cg09977969,
,cg24319902,
,cg06192883,
,cg21723559,
,cg01659099,
,cg02038168,
,cg20569452,
,cg25511807,
,cg17375249,
,cg26978172,
,cg00150025,
,cg22507772,
,cg03171003,
,cg05305278,
,cg13674271,
,cg04246144,
,cg20985450,
,cg25432975,
,cg25095994,
,cg03989567,
,cg26675129,
,cg14057644,
,cg18416576,
,cg05543030,
,cg18242131,
,cg05572417,
,cg04556393,
,cg12033125,
,cg06822689,
,cg00293191,
,cg20399509,
,cg01508023,
,cg24434959,
,cg04717045,
,cg27406373,
,cg26760589,
,cg23705108,
,cg19836589,
,cg21164050,
,cg03687070,
,cg08041603,
,cg14450725,
,cg14830003,
,cg00431837,
,cg17095936,
,cg17144305,
,cg23428985,
,cg22670759,
,cg24914278,
,cg24358781,
,cg01721569,
,cg06916001,
,cg17846334,
,cg11376305,
,cg05319305,
,cg09448677,
,cg27515052,
,cg09208942,
,cg07840332,
,cg13777798,
,cg24225517,
,cg21586453,
,cg25320115,
,cg16937168,
,cg06204735,
,cg20414015,
,cg07107055,
,cg10548038,
,cg05042938,
,cg04272613,
,cg00208274,
,cg27338807,
,cg13331550,
,cg15603896,
,cg12850379,
,cg02578929,
,cg18452973,
,cg26067203,
,cg20078879,
,cg01942797,
,cg05562381,
,cg04879832,
,cg25092681,
,cg25305774,
,cg10748765,
,cg02439077,
,cg02236650,
,cg00992348,
,cg00449021,
,cg16909408,
,cg16319142,
,cg15909737,
,cg10858677,
,cg00796611,
,cg13146674,
,cg00656735,
,cg23631538,
,cg22986569,
,cg16377679,
,cg18703238,
,cg15323528,
,cg24149379,
,cg01780009,
,cg16004055,
,cg15332359,
,cg09127007,
,cg13488570,
,cg26250609,
,cg01085210,
,cg10168494,
,cg23041045,
,cg17297071,
,cg00104167,
,cg02168303,
,cg16010596,
,cg04430381,
,cg22489498,
,cg06411879,
,cg00405843,
,cg05505803,
,cg00025647,
,cg25655489,
,cg00690431,
,cg25600766,
,cg00508334,
,cg24723331,
,cg08640634,
,cg19247841,
,cg17070611,
,cg11207763,
,cg13682735,
,cg22839075,
,cg07570470,
,cg27067425,
,cg26123912,
,cg07012770,
,cg05638165,
,cg27313572,
,cg16773115,
,cg27529871,
,cg23107161,
,cg19595402,
,cg00018845,
,cg08330217,
,cg18206027,
,cg17264670,
,cg10636745,
,cg16701848,
,cg05151811,
,cg18582992,
,cg04473621,
,cg18804777,
,cg12534216,
,cg17671242,
,cg06732395,
,cg18350739,
,cg25426350,
,cg21775245,
,cg04567302,
,cg14852134,
,cg01258522,
,cg15208375,
,cg11435943,
,cg20303028,
,cg18844118,
,cg09565310,
,cg05663341,
,cg13422850,
,cg09801082,
,cg09132058,
,cg05693611,
,cg09684233,
,cg21731375,
,cg20228731,
,cg15802091,
,cg04051396,
,cg23092956,
,cg17219660,
,cg15247111,
,cg20995304,
,cg14717116,
,cg21898226,
,cg13124863,
,cg17003293,
,cg14202325,
,cg13097407,
,cg12694224,
,cg07070728,
,cg19214097,
,cg12588200,
,cg16552454,
,cg06060135,
,cg10687219,
,cg22421859,
,cg15017004,
,cg02053678,
,cg06271720,
,cg09010671,
,cg19736608,
,cg10988187,
,cg19975849,
,cg17507887,
,cg08757862,
,cg14025883,
,cg05309989,
,cg22959667,
,cg10081621,
,cg17176029,
,cg04970117,
,cg15720832,
,cg19171161,
,cg16762684,
,cg17049050,
,cg02670123,
,cg05710540,
,cg21019662,
,cg07688604,
,cg20956815,
,cg14780446,
,cg04349084,
,cg20387387,
,cg04912999,
,cg11599864,
,cg01756381,
,cg13884903,
,cg11681959,
,cg07136133,
,cg12457529,
,cg26864028,
,cg03966785,
,cg07847863,
,cg04008888,
,cg11049583,
,cg17029019,
,cg21571658,
,cg04108706,
,cg20401551,
,cg14275593,
,cg24347663,
,cg10753889,
,cg03432275,
,cg14460343,
,cg08271229,
,cg12522610,
,cg16895493,
,cg08462055,
,cg15085603,
,cg13598010,
,cg26049998,
,cg19178853,
,cg11257728,
,cg06520521,
,cg00442112,
,cg25649765,
,cg27209741,
,cg21795544,
,cg24242290,
,cg01348733,
,cg17835606,
,cg11308170,
,cg26703758,
,cg16520191,
,cg19077494,
,cg03202693,
,cg09467433,
,cg07080231,
,cg24704730,
,cg20744163,
,cg07102913,
,cg11601252,
,cg15091323,
,cg11346722,
,cg00560574,
,cg21678445,
,cg13125488,
,cg12079322,
,cg13720048,
,cg16673477,
,cg12928379,
,cg22571664,
,cg12512771,
,cg16251079,
,cg05797854,
,cg01940855,
,cg24181605,
,cg27064482,
,cg10864979,
,cg09404643,
,cg09651145,
,cg15460872,
,cg12062819,
,cg17957183,
,cg17957186,
,cg18243072,
,cg10938702,
,cg14029686,
,cg11011625,
,cg14874121,
,cg09387914,
,cg20398486,
,cg04821520,
,cg20129213,
,cg18442187,
,cg10641721,
,cg04730276,
,cg06765219,
,cg01990593,
,cg04273303,
,cg09230870,
,cg23752752,
,cg22183373,
,cg16713262,
,cg15152595,
,cg23502772,
,cg03015672,
,cg16528511,
,cg13359699,
,cg19266671,
,cg08815286,
,cg14100946,
,cg19296305,
,cg14517355,
,cg19201723,
,cg26203572,
,cg03225882,
,cg21909390,
,cg09059466,
,cg18659248,
,cg08462367,
,cg10104290,
,cg03772350,
,cg12080909,
,cg12629991,
,cg17983217,
,cg27398263,
,cg13442969,
,cg01567239,
,cg27451672,
,cg07940072,
,cg00023154,
,cg18286501,
,cg23391785,
,cg01381586,
,cg25602543,
,cg23517999,
,cg24202123,
,cg18477674,
,cg03535079,
,cg09168797,
,cg07400877,
,cg17888390,
,cg19590532,
,cg26027052,
,cg19310908,
,cg18345456,
,cg24626659,
,cg18762465,
,cg18752854,
,cg09261794,
,cg17227967,
,cg21552242,
,cg02643667,
