GE,ME,MI
ENSG00000185420,cg16491547,
ENSG00000185437,cg20061155,
ENSG00000185442,cg25451249,
ENSG00000185448,cg06289826,
ENSG00000185467,cg11931731,
ENSG00000185477,cg16339238,
ENSG00000185479,cg08676975,
ENSG00000185483,cg16277479,
ENSG00000185499,cg12063688,
ENSG00000185518,cg27621340,
ENSG00000185519,cg26065223,
ENSG00000185527,cg06437052,
ENSG00000185532,cg05523911,
ENSG00000185551,cg18563413,
ENSG00000185559,cg23425316,
ENSG00000185565,cg13027851,
ENSG00000185567,cg24799909,
ENSG00000185585,cg13790353,
ENSG00000185594,cg03329165,
ENSG00000185596,cg01532206,
ENSG00000185610,cg16755500,
ENSG00000185615,cg21347347,
ENSG00000185621,cg02340053,
ENSG00000185630,cg08110785,
ENSG00000185633,cg06102403,
ENSG00000185634,cg15202627,
ENSG00000185640,cg10914555,
ENSG00000185652,cg09041207,
ENSG00000185666,cg22459755,
ENSG00000185668,cg19136371,
ENSG00000185669,cg03703839,
ENSG00000185681,cg22177308,
ENSG00000185686,cg07876898,
ENSG00000185689,cg21658225,
ENSG00000185697,cg05854644,
ENSG00000185736,cg01786466,
ENSG00000185737,cg15147833,
ENSG00000185739,cg03568017,
ENSG00000185745,cg26881102,
ENSG00000185760,cg03378876,
ENSG00000185761,cg04549460,
ENSG00000185774,cg27650175,
ENSG00000185792,cg24666702,
ENSG00000185798,cg03777083,
ENSG00000185811,cg19650157,
ENSG00000185818,cg11213248,
ENSG00000185829,cg02305242,
ENSG00000185838,cg12355180,
ENSG00000185875,cg05284873,
ENSG00000185880,cg00348992,
ENSG00000185897,cg01960300,
ENSG00000185899,cg16907934,
ENSG00000185905,cg01631855,
ENSG00000185915,cg00030422,
ENSG00000185920,cg02388416,
ENSG00000185924,cg26556895,
ENSG00000185933,cg17634797,
ENSG00000185950,cg14178077,
ENSG00000185955,cg24270542,
ENSG00000185958,cg15547669,
ENSG00000185960,cg18150721,
ENSG00000185962,cg00056754,
ENSG00000185966,cg19162333,
ENSG00000185985,cg04211581,
ENSG00000185986,cg11386025,
ENSG00000186007,cg00615941,
ENSG00000186026,cg21007414,
ENSG00000186038,cg00301239,
ENSG00000186047,cg11881472,
ENSG00000186049,cg21747310,
ENSG00000186051,cg05804220,
ENSG00000186075,cg06970884,
ENSG00000186081,cg03479211,
ENSG00000186086,cg21614682,
ENSG00000186092,cg02538248,
ENSG00000186094,cg05776336,
ENSG00000186103,cg03454607,
ENSG00000186105,cg03406844,
ENSG00000186115,cg09146197,
ENSG00000186136,cg08113245,
ENSG00000186150,cg25150953,
ENSG00000186160,cg18721406,
ENSG00000186185,cg05824050,
ENSG00000186197,cg15463989,
ENSG00000186204,cg26837192,
ENSG00000186207,cg05258757,
ENSG00000186226,cg17411190,
ENSG00000186231,cg10782380,
ENSG00000186265,cg13480357,
ENSG00000186280,cg17912370,
ENSG00000186281,cg11723801,
ENSG00000186288,cg06984903,
ENSG00000186297,cg06546806,
ENSG00000186301,cg06266613,
ENSG00000186306,cg23664459,
ENSG00000186310,cg18390610,
ENSG00000186326,cg26077099,
ENSG00000186329,cg07754347,
ENSG00000186335,cg27596415,
ENSG00000186350,cg27457631,
ENSG00000186352,cg15367453,
ENSG00000186377,cg25948180,
ENSG00000186393,cg05424333,
ENSG00000186407,cg03863486,
ENSG00000186409,cg20976456,
ENSG00000186416,cg16715162,
ENSG00000186417,cg02464665,
ENSG00000186431,cg14732248,
ENSG00000186432,cg21459340,
ENSG00000186439,cg03905758,
ENSG00000186442,cg03498697,
ENSG00000186451,cg10723020,
ENSG00000186452,cg14503564,
ENSG00000186458,cg01754780,
ENSG00000186462,cg07852757,
ENSG00000186466,cg12065138,
ENSG00000186471,cg03611487,
ENSG00000186472,cg02424450,
ENSG00000186474,cg15343463,
ENSG00000186479,cg26447697,
ENSG00000186480,cg07847424,
ENSG00000186487,cg09723833,
ENSG00000186493,cg07426960,
ENSG00000186496,cg23839074,
ENSG00000186509,cg24939845,
ENSG00000186510,cg09820101,
ENSG00000186517,cg02845890,
ENSG00000186523,cg18801599,
ENSG00000186526,cg02100848,
ENSG00000186529,cg15704408,
ENSG00000186564,cg25924911,
ENSG00000186567,cg07303912,
ENSG00000186583,cg27537203,
ENSG00000186603,cg13527735,
ENSG00000186625,cg13511000,
ENSG00000186642,cg11205589,
ENSG00000186652,cg02585459,
ENSG00000186654,cg23340875,
ENSG00000186665,cg09682213,
ENSG00000186666,cg27125439,
ENSG00000186675,cg20781438,
ENSG00000186684,cg24222580,
ENSG00000186723,cg27585641,
ENSG00000186732,cg07007717,
ENSG00000186743,cg00347938,
ENSG00000186765,cg13911723,
ENSG00000186766,cg26664797,
ENSG00000186767,cg15564619,
ENSG00000186777,cg20392615,
ENSG00000186790,cg07356486,
ENSG00000186792,cg24449777,
ENSG00000186795,cg03558862,
ENSG00000186803,cg00912580,
ENSG00000186806,cg23689428,
ENSG00000186810,cg14158601,
ENSG00000186812,cg02627657,
ENSG00000186815,cg09515953,
ENSG00000186818,cg21330896,
ENSG00000186827,cg15511120,
ENSG00000186832,cg11153529,
ENSG00000186834,cg14792081,
ENSG00000186844,cg24245418,
ENSG00000186847,cg13655615,
ENSG00000186860,cg25170591,
ENSG00000186867,cg14530834,
ENSG00000186868,cg14093363,
ENSG00000186871,cg13782274,
ENSG00000186881,cg09606807,
ENSG00000186889,cg19951006,
ENSG00000186891,cg04475375,
ENSG00000186895,cg25060243,
ENSG00000186897,cg23698269,
ENSG00000186908,cg23361862,
ENSG00000186910,cg12698813,
ENSG00000186912,cg18711066,
ENSG00000186918,cg17587385,
ENSG00000186919,cg27162464,
ENSG00000186925,cg20454073,
ENSG00000186951,cg12105980,
ENSG00000186952,cg04473902,
ENSG00000186971,cg27200446,
ENSG00000186973,cg01109574,
ENSG00000186976,cg15833579,
ENSG00000186977,cg26896668,
ENSG00000186994,cg10837783,
ENSG00000186998,cg17251196,
ENSG00000187003,cg05211480,
ENSG00000187010,cg04061506,
ENSG00000187017,cg01445942,
ENSG00000187024,cg12755471,
ENSG00000187026,cg06288131,
ENSG00000187033,cg00421363,
ENSG00000187037,cg17780624,
ENSG00000187045,cg27583655,
ENSG00000187048,cg17614506,
ENSG00000187051,cg10169261,
ENSG00000187080,cg12996903,
ENSG00000187091,cg24199006,
ENSG00000187094,cg02029926,
ENSG00000187097,cg16539721,
ENSG00000187105,cg26680132,
ENSG00000187116,cg13362794,
ENSG00000187122,cg17594131,
ENSG00000187123,cg09069290,
ENSG00000187134,cg11631592,
ENSG00000187135,cg02108850,
ENSG00000187140,cg18734842,
ENSG00000187144,cg01777397,
ENSG00000187151,cg17256364,
ENSG00000187172,cg00462168,
ENSG00000187173,cg15769184,
ENSG00000187180,cg06861426,
ENSG00000187187,cg05497616,
ENSG00000187189,cg08949339,
ENSG00000187193,cg25236230,
ENSG00000187223,cg09565111,
ENSG00000187240,cg13540960,
ENSG00000187242,cg23693752,
ENSG00000187243,cg13525448,
ENSG00000187244,cg16142306,
ENSG00000187258,cg04398893,
ENSG00000187260,cg16357224,
ENSG00000187266,cg02793948,
ENSG00000187268,cg21845273,
ENSG00000187288,cg27006169,
ENSG00000187323,cg24722348,
ENSG00000187325,cg06777844,
ENSG00000187372,cg08864042,
ENSG00000187391,cg09554951,
ENSG00000187398,cg12029804,
ENSG00000187416,cg08890824,
ENSG00000187474,cg00086670,
ENSG00000187486,cg17892169,
ENSG00000187492,cg27417609,
ENSG00000187510,cg09551472,
ENSG00000187513,cg11739675,
ENSG00000187522,cg03811629,
ENSG00000187527,cg20087413,
ENSG00000187535,cg13492159,
ENSG00000187537,cg09714458,
ENSG00000187545,cg13369534,
ENSG00000187550,cg18345826,
ENSG00000187553,cg04607372,
ENSG00000187554,cg11759172,
ENSG00000187556,cg09577511,
ENSG00000187559,cg26261793,
ENSG00000187569,cg13084677,
ENSG00000187581,cg02811627,
ENSG00000187583,cg14582154,
ENSG00000187605,cg22003435,
ENSG00000187607,cg11431957,
ENSG00000187608,cg04441562,
ENSG00000187609,cg09984545,
ENSG00000187621,cg23336797,
ENSG00000187624,cg00491927,
ENSG00000187630,cg27656362,
ENSG00000187634,cg08253651,
ENSG00000187664,cg08467760,
ENSG00000187672,cg16295725,
ENSG00000187682,cg08471972,
ENSG00000187689,cg24296761,
ENSG00000187699,cg02393756,
ENSG00000187714,cg00642749,
ENSG00000187715,cg19378330,
ENSG00000187720,cg02304226,
ENSG00000187730,cg26721877,
ENSG00000187741,cg14209047,
ENSG00000187747,cg04190119,
ENSG00000187753,cg25656762,
ENSG00000187754,cg02830202,
ENSG00000187758,cg24819266,
ENSG00000187772,cg08793877,
ENSG00000187775,cg04340651,
ENSG00000187783,cg09961550,
ENSG00000187790,cg04068564,
ENSG00000187796,cg18418138,
ENSG00000187800,cg03780132,
ENSG00000187821,cg00112952,
ENSG00000187824,cg05605299,
ENSG00000187833,cg12628659,
ENSG00000187838,cg24971209,
ENSG00000187840,cg22031336,
ENSG00000187848,cg07358634,
ENSG00000187855,cg10703692,
ENSG00000187860,cg06197966,
ENSG00000187862,cg26796190,
ENSG00000187867,cg01448258,
ENSG00000187902,cg01429360,
ENSG00000187908,cg20691205,
ENSG00000187912,cg00542261,
ENSG00000187922,cg01334831,
ENSG00000187942,cg07703790,
ENSG00000187955,cg25650076,
ENSG00000187957,cg09493063,
ENSG00000187959,cg10716120,
ENSG00000187980,cg11482422,
ENSG00000187987,cg10512745,
ENSG00000187997,cg21964391,
ENSG00000188000,cg14348397,
ENSG00000188001,cg22240472,
ENSG00000188015,cg15449049,
ENSG00000188037,cg16732175,
ENSG00000188038,cg10294820,
ENSG00000188039,cg05739476,
ENSG00000188042,cg03704700,
ENSG00000188050,cg19353949,
ENSG00000188056,cg24071532,
ENSG00000188060,cg04109923,
ENSG00000188064,cg09622285,
ENSG00000188070,cg11321459,
ENSG00000188076,cg21667878,
ENSG00000188089,cg02401454,
ENSG00000188092,cg25172604,
ENSG00000188095,cg04682791,
ENSG00000188100,cg17861295,
ENSG00000188107,cg21250061,
ENSG00000188112,cg16565901,
ENSG00000188120,cg16789230,
ENSG00000188124,cg24495017,
ENSG00000188130,cg03608712,
ENSG00000188133,cg07200348,
ENSG00000188153,cg00136405,
ENSG00000188157,cg17878320,
ENSG00000188163,cg13023701,
ENSG00000188171,cg16179047,
ENSG00000188175,cg17738213,
ENSG00000188176,cg22884130,
ENSG00000188177,cg25645687,
ENSG00000188191,cg03579904,
ENSG00000188257,cg09984392,
ENSG00000188263,cg25503804,
ENSG00000188269,cg09813986,
ENSG00000188277,cg23097558,
ENSG00000188282,cg15754153,
ENSG00000188290,cg15114440,
ENSG00000188293,cg23450938,
ENSG00000188306,cg00587922,
ENSG00000188312,cg02804240,
ENSG00000188313,cg23206520,
ENSG00000188334,cg27634724,
ENSG00000188338,cg07306253,
ENSG00000188373,cg01102193,
ENSG00000188385,cg10503655,
ENSG00000188389,cg02637318,
ENSG00000188393,cg07314829,
ENSG00000188394,cg08848774,
ENSG00000188419,cg16861031,
ENSG00000188425,cg17422915,
ENSG00000188452,cg04010586,
ENSG00000188467,cg12340503,
ENSG00000188487,cg02745211,
ENSG00000188488,cg08372619,
ENSG00000188501,cg10141008,
ENSG00000188505,cg22008625,
ENSG00000188508,cg24527636,
ENSG00000188511,cg09133485,
ENSG00000188517,cg09889828,
ENSG00000188522,cg08297393,
ENSG00000188536,cg25536137,
ENSG00000188542,cg05177729,
ENSG00000188554,cg04270347,
ENSG00000188559,cg21923525,
ENSG00000188573,cg19239199,
ENSG00000188580,cg15790214,
ENSG00000188581,cg21038418,
ENSG00000188582,cg01147467,
ENSG00000188603,cg10260050,
ENSG00000188610,cg23917057,
ENSG00000188611,cg13808058,
ENSG00000188613,cg00363080,
ENSG00000188620,cg08336641,
ENSG00000188629,cg21496658,
ENSG00000188649,cg23189044,
ENSG00000188655,cg04642923,
ENSG00000188672,cg08670288,
ENSG00000188674,cg26680047,
ENSG00000188676,cg11549848,
ENSG00000188677,cg00399591,
ENSG00000188691,cg07791578,
ENSG00000188694,cg10077401,
ENSG00000188710,cg01458495,
ENSG00000188729,cg14602220,
ENSG00000188730,cg10728756,
ENSG00000188747,cg09089242,
ENSG00000188755,cg18443412,
ENSG00000188761,cg12615766,
ENSG00000188763,cg18236464,
ENSG00000188766,cg10980774,
ENSG00000188770,cg10374523,
ENSG00000188778,cg05418508,
ENSG00000188783,cg11554266,
ENSG00000188785,cg27142536,
ENSG00000188803,cg22391205,
ENSG00000188807,cg25520872,
ENSG00000188811,cg09790270,
ENSG00000188816,cg01082843,
ENSG00000188817,cg08244522,
ENSG00000188818,cg02161471,
ENSG00000188822,cg09410512,
ENSG00000188828,cg06498400,
ENSG00000188833,cg00459232,
ENSG00000188848,cg16673929,
ENSG00000188859,cg03393769,
ENSG00000188868,cg05231018,
ENSG00000188869,cg25230111,
ENSG00000188877,cg26827987,
ENSG00000188883,cg03573747,
ENSG00000188886,cg25167447,
ENSG00000188895,cg13801056,
ENSG00000188906,cg13580857,
ENSG00000188910,cg01283417,
ENSG00000188937,cg10437224,
ENSG00000188938,cg22664296,
ENSG00000188959,cg10438560,
ENSG00000188984,cg11592503,
ENSG00000188992,cg01555431,
ENSG00000188993,cg05160678,
ENSG00000188996,cg08354372,
ENSG00000188997,cg03533829,
ENSG00000189001,cg15520279,
ENSG00000189007,cg13150977,
ENSG00000189013,cg18857062,
ENSG00000189051,cg16769152,
ENSG00000189052,cg24879335,
ENSG00000189056,cg03642472,
ENSG00000189057,cg19760410,
ENSG00000189058,cg17584512,
ENSG00000189064,cg25607670,
ENSG00000189079,cg09232514,
ENSG00000189091,cg10171448,
ENSG00000189099,cg07880478,
ENSG00000189108,cg26704293,
ENSG00000189120,cg18766900,
ENSG00000189127,cg20298273,
ENSG00000189129,cg21738443,
ENSG00000189132,cg05474726,
ENSG00000189134,cg14736058,
ENSG00000189136,cg01325188,
ENSG00000189139,cg11029634,
ENSG00000189144,cg04902302,
ENSG00000189152,cg22888665,
ENSG00000189157,cg17214107,
ENSG00000189167,cg21300019,
ENSG00000189171,cg06632762,
ENSG00000189181,cg20403644,
ENSG00000189182,cg11525980,
ENSG00000189186,cg10098888,
ENSG00000189195,cg13434989,
ENSG00000189212,cg24557058,
ENSG00000189221,cg17360854,
ENSG00000189241,cg20545409,
ENSG00000189252,cg00832555,
ENSG00000189280,cg08473660,
ENSG00000189283,cg04898695,
ENSG00000189299,cg18156204,
ENSG00000189306,cg23389465,
ENSG00000189320,cg18556005,
ENSG00000189334,cg07656173,
ENSG00000189366,cg26581982,
ENSG00000189367,cg15090202,
ENSG00000189369,cg26874611,
ENSG00000189375,cg02281208,
ENSG00000189376,cg03545246,
ENSG00000189377,cg20697025,
ENSG00000189409,cg23008083,
ENSG00000189410,cg27517563,
ENSG00000189420,cg10633363,
ENSG00000189430,cg14363114,
ENSG00000189431,cg01166145,
ENSG00000189433,cg03426023,
ENSG00000196071,cg00850083,
ENSG00000196074,cg10305311,
ENSG00000196083,cg02666119,
ENSG00000196090,cg01307939,
ENSG00000196091,cg22881247,
ENSG00000196092,cg13755873,
ENSG00000196099,cg09477407,
ENSG00000196104,cg00078968,
ENSG00000196109,cg11904056,
ENSG00000196119,cg04553810,
ENSG00000196126,cg07091016,
ENSG00000196131,cg03266453,
ENSG00000196132,cg13458781,
ENSG00000196136,cg14407437,
ENSG00000196139,cg00907211,
ENSG00000196154,cg25221196,
ENSG00000196155,cg23999695,
ENSG00000196159,cg14507868,
ENSG00000196166,cg20688917,
ENSG00000196169,cg22965600,
ENSG00000196177,cg08663159,
ENSG00000196182,cg00616687,
ENSG00000196184,cg05057352,
ENSG00000196188,cg26938272,
ENSG00000196196,cg23921459,
ENSG00000196208,cg02788637,
ENSG00000196218,cg07201456,
ENSG00000196220,cg06211893,
ENSG00000196224,cg15440026,
ENSG00000196228,cg11982546,
ENSG00000196230,cg05591741,
ENSG00000196233,cg21202452,
ENSG00000196235,cg17177755,
ENSG00000196242,cg17988310,
ENSG00000196247,cg01830900,
ENSG00000196248,cg05070273,
ENSG00000196260,cg12700904,
ENSG00000196263,cg23067466,
ENSG00000196267,cg09414827,
ENSG00000196268,cg06262436,
ENSG00000196275,cg09896412,
ENSG00000196277,cg23613205,
ENSG00000196284,cg12597472,
ENSG00000196296,cg14481079,
ENSG00000196329,cg08999807,
ENSG00000196335,cg15773251,
ENSG00000196337,cg22715837,
ENSG00000196338,cg20973347,
ENSG00000196344,cg01820962,
ENSG00000196353,cg01314743,
ENSG00000196358,cg10494684,
ENSG00000196361,cg04441987,
ENSG00000196366,cg15202102,
ENSG00000196368,cg05283716,
ENSG00000196371,cg01351327,
ENSG00000196372,cg13997668,
ENSG00000196381,cg07021036,
ENSG00000196388,cg10566610,
ENSG00000196396,cg25201101,
ENSG00000196405,cg11547724,
ENSG00000196407,cg16645133,
ENSG00000196408,cg00042837,
ENSG00000196411,cg07017994,
ENSG00000196415,cg24748867,
ENSG00000196418,cg26069919,
ENSG00000196420,cg17014757,
ENSG00000196427,cg21038703,
ENSG00000196431,cg24718866,
ENSG00000196433,cg10541864,
ENSG00000196449,cg04976324,
ENSG00000196456,cg08578734,
ENSG00000196460,cg14537533,
ENSG00000196466,cg18129786,
ENSG00000196468,cg10427452,
ENSG00000196476,cg13732857,
ENSG00000196482,cg13823701,
ENSG00000196502,cg23502639,
ENSG00000196503,cg09106231,
ENSG00000196507,cg26746037,
ENSG00000196511,cg07142010,
ENSG00000196517,cg01940297,
ENSG00000196549,cg18891712,
ENSG00000196550,cg17854454,
ENSG00000196557,cg00846114,
ENSG00000196562,cg05490712,
ENSG00000196565,cg24848787,
ENSG00000196569,cg23376821,
ENSG00000196581,cg10030843,
ENSG00000196584,cg09037777,
ENSG00000196586,cg14868747,
ENSG00000196591,cg10785051,
ENSG00000196597,cg03246914,
ENSG00000196600,cg04892570,
ENSG00000196604,cg21893358,
ENSG00000196605,cg11691825,
ENSG00000196611,cg10617224,
ENSG00000196616,cg24003866,
ENSG00000196620,cg18857467,
ENSG00000196628,cg24737783,
ENSG00000196632,cg18031850,
ENSG00000196639,cg24461194,
ENSG00000196646,cg04794662,
ENSG00000196653,cg25072436,
ENSG00000196659,cg12832726,
ENSG00000196660,cg13647382,
ENSG00000196666,cg20107395,
ENSG00000196678,cg27003765,
ENSG00000196684,cg12282588,
ENSG00000196689,cg27244120,
ENSG00000196712,cg03181582,
ENSG00000196724,cg13879483,
ENSG00000196730,cg00728300,
ENSG00000196734,cg22438247,
ENSG00000196735,cg13727849,
ENSG00000196739,cg11986861,
ENSG00000196754,cg02143877,
ENSG00000196757,cg03851835,
ENSG00000196767,cg25700533,
ENSG00000196772,cg24746100,
ENSG00000196776,cg02863179,
ENSG00000196778,cg10932874,
ENSG00000196781,cg03880173,
ENSG00000196782,cg24164612,
ENSG00000196792,cg09938408,
ENSG00000196793,cg00679738,
ENSG00000196805,cg03343128,
ENSG00000196811,cg08303146,
ENSG00000196839,cg14403090,
ENSG00000196843,cg08371532,
ENSG00000196844,cg21748223,
ENSG00000196859,cg17395064,
ENSG00000196860,cg19117051,
ENSG00000196876,cg20667964,
ENSG00000196878,cg10080732,
ENSG00000196914,cg04812189,
ENSG00000196923,cg19675668,
ENSG00000196924,cg18730422,
ENSG00000196932,cg16342115,
ENSG00000196935,cg18162528,
ENSG00000196944,cg23791611,
ENSG00000196946,cg13565866,
ENSG00000196970,cg09828010,
ENSG00000196981,cg23906261,
ENSG00000196990,cg12317456,
ENSG00000197008,cg19543317,
ENSG00000197013,cg19701087,
ENSG00000197020,cg06572160,
ENSG00000197043,cg27237300,
ENSG00000197044,cg15278646,
ENSG00000197046,cg27537125,
ENSG00000197054,cg10457005,
ENSG00000197070,cg20672549,
ENSG00000197079,cg14659678,
ENSG00000197084,cg18060965,
ENSG00000197106,cg23808004,
ENSG00000197119,cg04636269,
ENSG00000197123,cg07385362,
ENSG00000197128,cg16836995,
ENSG00000197134,cg20506715,
ENSG00000197140,cg14310703,
ENSG00000197142,cg02196912,
ENSG00000197147,cg21031345,
ENSG00000197162,cg02215070,
ENSG00000197165,cg03513246,
ENSG00000197168,cg27504802,
ENSG00000197170,cg09298971,
ENSG00000197172,cg05965392,
ENSG00000197181,cg16585972,
ENSG00000197208,cg15227682,
ENSG00000197213,cg06122825,
ENSG00000197233,cg10636403,
ENSG00000197241,cg01572460,
ENSG00000197249,cg17688525,
ENSG00000197253,cg11763830,
ENSG00000197256,cg06223018,
ENSG00000197261,cg01504555,
ENSG00000197272,cg09009111,
ENSG00000197273,cg02150077,
ENSG00000197275,cg06749789,
ENSG00000197279,cg14297772,
ENSG00000197283,cg12577105,
ENSG00000197296,cg00339556,
ENSG00000197299,cg15037004,
ENSG00000197302,cg22628500,
ENSG00000197312,cg17969084,
ENSG00000197321,cg03192775,
ENSG00000197322,cg00112238,
ENSG00000197324,cg17373442,
ENSG00000197329,cg16915821,
ENSG00000197343,cg08783616,
ENSG00000197353,cg10886442,
ENSG00000197360,cg14644871,
ENSG00000197361,cg07581146,
ENSG00000197375,cg01460360,
ENSG00000197380,cg27430961,
ENSG00000197381,cg10866298,
ENSG00000197385,cg20014822,
ENSG00000197406,cg05020625,
ENSG00000197408,cg22581219,
ENSG00000197410,cg17993092,
ENSG00000197415,cg00880452,
ENSG00000197416,cg02725413,
ENSG00000197417,cg01490894,
ENSG00000197421,cg13912849,
ENSG00000197430,cg13045134,
ENSG00000197437,cg05544413,
ENSG00000197442,cg01029623,
ENSG00000197444,cg23524195,
ENSG00000197446,cg05954918,
ENSG00000197457,cg21132686,
ENSG00000197461,cg18836493,
ENSG00000197465,cg08947167,
ENSG00000197467,cg19839347,
ENSG00000197472,cg20393324,
ENSG00000197475,cg04353095,
ENSG00000197479,cg07100000,
ENSG00000197483,cg23279522,
ENSG00000197487,cg13758646,
ENSG00000197496,cg13000082,
ENSG00000197497,cg24440302,
ENSG00000197498,cg01582980,
ENSG00000197506,cg02360514,
ENSG00000197520,cg04339613,
ENSG00000197530,cg24384816,
ENSG00000197540,cg22842860,
ENSG00000197557,cg12810313,
ENSG00000197561,cg05671386,
ENSG00000197562,cg17560015,
ENSG00000197565,cg01966091,
ENSG00000197566,cg13066289,
ENSG00000197568,cg19250799,
ENSG00000197576,cg18154283,
ENSG00000197580,cg08981228,
ENSG00000197584,cg13935689,
ENSG00000197587,cg18453320,
ENSG00000197588,cg23357130,
ENSG00000197591,cg20146541,
ENSG00000197594,cg13595161,
ENSG00000197599,cg07380095,
ENSG00000197601,cg06424594,
ENSG00000197614,cg25267258,
ENSG00000197616,cg11855643,
ENSG00000197617,cg26193484,
ENSG00000197619,cg00465319,
ENSG00000197632,cg23540518,
ENSG00000197635,cg22902964,
ENSG00000197641,cg12396325,
ENSG00000197646,cg17545399,
ENSG00000197647,cg00029246,
ENSG00000197658,cg13379827,
ENSG00000197696,cg02988947,
ENSG00000197705,cg02788401,
ENSG00000197721,cg14684709,
ENSG00000197734,cg08408994,
ENSG00000197745,cg25643208,
ENSG00000197747,cg11935147,
ENSG00000197753,cg14060111,
ENSG00000197757,cg11758945,
ENSG00000197766,cg19351000,
ENSG00000197769,cg00604410,
ENSG00000197774,cg09631880,
ENSG00000197776,cg25232660,
ENSG00000197785,cg02455706,
ENSG00000197790,cg10883303,
ENSG00000197822,cg01959562,
ENSG00000197838,cg04012797,
ENSG00000197841,cg14583999,
ENSG00000197857,cg22280820,
ENSG00000197859,cg13346872,
ENSG00000197870,cg14168923,
ENSG00000197880,cg12749559,
ENSG00000197889,cg06655796,
ENSG00000197891,cg01794805,
ENSG00000197892,cg22747380,
ENSG00000197893,cg27149179,
ENSG00000197901,cg04472725,
ENSG00000197905,cg14000361,
ENSG00000197915,cg04178787,
ENSG00000197919,cg02104952,
ENSG00000197921,cg06269753,
ENSG00000197928,cg12502325,
ENSG00000197933,cg09987011,
ENSG00000197935,cg20919781,
ENSG00000197943,cg03367387,
ENSG00000197948,cg18735214,
ENSG00000197953,cg13453589,
ENSG00000197956,cg06936290,
ENSG00000197959,cg07922443,
ENSG00000197971,cg14013080,
ENSG00000197977,cg16593917,
ENSG00000197980,cg13997124,
ENSG00000197989,cg08658594,
ENSG00000197992,cg09090724,
ENSG00000197993,cg14709691,
ENSG00000198010,cg07598341,
ENSG00000198028,cg02645970,
ENSG00000198033,cg24033330,
ENSG00000198046,cg17113883,
ENSG00000198049,cg10870083,
ENSG00000198053,cg16204618,
ENSG00000198054,cg05422957,
ENSG00000198055,cg02434443,
ENSG00000198056,cg25541621,
ENSG00000198062,cg07011778,
ENSG00000198074,cg02570079,
ENSG00000198075,cg06962748,
ENSG00000198077,cg07211251,
ENSG00000198083,cg07211259,
ENSG00000198088,cg24865210,
ENSG00000198089,cg17276590,
ENSG00000198092,cg01559259,
ENSG00000198099,cg23426958,
ENSG00000198121,cg03863756,
ENSG00000198125,cg24631482,
ENSG00000198128,cg10988075,
ENSG00000198133,cg15609272,
ENSG00000198155,cg00360414,
ENSG00000198157,cg03046611,
ENSG00000198173,cg18577511,
ENSG00000198176,cg08038353,
ENSG00000198178,cg00883311,
ENSG00000198185,cg06043419,
ENSG00000198189,cg02691362,
ENSG00000198203,cg04664309,
ENSG00000198205,cg25810938,
ENSG00000198208,cg05816193,
ENSG00000198216,cg16747427,
ENSG00000198223,cg08488058,
ENSG00000198246,cg27175288,
ENSG00000198270,cg00306721,
ENSG00000198286,cg02109162,
ENSG00000198342,cg16094298,
ENSG00000198346,cg14588411,
ENSG00000198353,cg14392677,
ENSG00000198354,cg09597022,
ENSG00000198369,cg17223520,
ENSG00000198400,cg18856581,
ENSG00000198417,cg26824126,
ENSG00000198429,cg02086355,
ENSG00000198431,cg11789740,
ENSG00000198440,cg13278052,
ENSG00000198443,cg14778235,
ENSG00000198453,cg07730848,
ENSG00000198455,cg18772588,
ENSG00000198466,cg16179521,
ENSG00000198467,cg25887076,
ENSG00000198478,cg00950718,
ENSG00000198483,cg05226707,
ENSG00000198488,cg04105683,
ENSG00000198496,cg21084516,
ENSG00000198502,cg06144905,
ENSG00000198515,cg11721803,
ENSG00000198517,cg23587980,
ENSG00000198521,cg23487201,
ENSG00000198522,cg09302903,
ENSG00000198523,cg13224075,
ENSG00000198526,cg22117805,
ENSG00000198535,cg01074767,
ENSG00000198542,cg19913934,
ENSG00000198547,cg05163496,
ENSG00000198554,cg10054197,
ENSG00000198556,cg19520280,
ENSG00000198569,cg09288606,
ENSG00000198570,cg26607828,
ENSG00000198573,cg13112361,
ENSG00000198574,cg22173632,
ENSG00000198576,cg05914537,
ENSG00000198585,cg08169864,
ENSG00000198589,cg20239391,
ENSG00000198590,cg16638092,
ENSG00000198598,cg02661879,
ENSG00000198610,cg03210257,
ENSG00000198624,cg22674110,
ENSG00000198626,cg09456254,
ENSG00000198643,cg09558281,
ENSG00000198648,cg26306052,
ENSG00000198650,cg22812413,
ENSG00000198670,cg20359285,
ENSG00000198677,cg23930711,
ENSG00000198681,cg25932164,
ENSG00000198682,cg17009297,
ENSG00000198689,cg13796823,
ENSG00000198691,cg15007959,
ENSG00000198692,cg14209299,
ENSG00000198704,cg22535307,
ENSG00000198707,cg17137424,
ENSG00000198719,cg04258811,
ENSG00000198720,cg19247032,
ENSG00000198729,cg11260072,
ENSG00000198730,cg23715673,
ENSG00000198732,cg07706362,
ENSG00000198734,cg17473656,
ENSG00000198739,cg01378159,
ENSG00000198740,cg18252424,
ENSG00000198753,cg03217795,
ENSG00000198754,cg15831060,
ENSG00000198758,cg15404858,
ENSG00000198759,cg11285284,
ENSG00000198765,cg22038059,
ENSG00000198768,cg21037180,
ENSG00000198771,cg00971695,
ENSG00000198774,cg20039407,
ENSG00000198780,cg01984802,
ENSG00000198788,cg23520948,
