GE,ME,MI
ENSG00000178175,cg09000583,
ENSG00000178187,cg06070625,
ENSG00000178217,cg08710629,
ENSG00000178301,cg22445447,
ENSG00000178342,cg17514528,
ENSG00000178343,cg13683040,
ENSG00000178363,cg26983469,
ENSG00000178372,cg24865779,
ENSG00000178401,cg18615133,
ENSG00000178403,cg03264601,
ENSG00000178409,cg20070026,
ENSG00000178445,cg20289949,
ENSG00000178462,cg24455405,
ENSG00000178467,cg00208967,
ENSG00000178502,cg08090640,
ENSG00000178522,cg02743222,
ENSG00000178538,cg25163611,
ENSG00000178568,cg26953453,
ENSG00000178586,cg06873806,
ENSG00000178597,cg00874817,
ENSG00000178645,cg08523343,
ENSG00000178718,cg27319917,
ENSG00000178732,cg11378001,
ENSG00000178750,cg22526076,
ENSG00000178772,cg13457172,
ENSG00000178776,cg13475822,
ENSG00000178821,cg03835609,
ENSG00000178826,cg17724175,
ENSG00000178828,cg14991984,
ENSG00000178919,cg24315421,
ENSG00000178934,cg10955669,
ENSG00000178935,cg11559446,
ENSG00000178997,cg07682600,
ENSG00000178999,cg02898094,
ENSG00000179008,cg02618300,
ENSG00000179023,cg07362569,
ENSG00000179046,cg17510957,
ENSG00000179057,cg25104555,
ENSG00000179058,cg16706260,
ENSG00000179059,cg06721528,
ENSG00000179082,cg04874286,
ENSG00000179097,cg08750534,
ENSG00000179148,cg14873600,
ENSG00000179165,cg00343312,
ENSG00000179242,cg02898239,
ENSG00000179277,cg14780837,
ENSG00000179284,cg18449120,
ENSG00000179292,cg05658593,
ENSG00000179314,cg08512702,
ENSG00000179348,cg04956382,
ENSG00000179388,cg24394631,
ENSG00000179399,cg06508879,
ENSG00000179420,cg12671632,
ENSG00000179455,cg17495130,
ENSG00000179477,cg11485595,
ENSG00000179520,cg17071639,
ENSG00000179593,cg06621373,
ENSG00000179603,cg08669096,
ENSG00000179627,cg03889542,
ENSG00000179636,cg24659037,
ENSG00000179639,cg19456540,
ENSG00000179673,cg25150021,
ENSG00000179674,cg05752393,
ENSG00000179709,cg08244518,
ENSG00000179750,cg11414345,
ENSG00000179751,cg15917438,
ENSG00000179774,cg06984073,
ENSG00000179796,cg03401096,
ENSG00000179817,cg26069353,
ENSG00000179826,cg13567541,
ENSG00000179841,cg06042504,
ENSG00000179862,cg19366591,
ENSG00000179869,cg14472025,
ENSG00000179873,cg25816127,
ENSG00000179902,cg04505435,
ENSG00000179909,cg02650317,
ENSG00000179913,cg02454890,
ENSG00000179914,cg20986370,
ENSG00000179915,cg18454510,
ENSG00000179930,cg07181406,
ENSG00000179934,cg06530961,
ENSG00000179954,cg09863247,
ENSG00000180043,cg05289253,
ENSG00000180053,cg21787727,
ENSG00000180061,cg20967975,
ENSG00000180113,cg25707676,
ENSG00000180155,cg14527108,
ENSG00000180176,cg09671951,
ENSG00000180209,cg00376544,
ENSG00000180219,cg01392772,
ENSG00000180245,cg07191900,
ENSG00000180251,cg11406388,
ENSG00000180269,cg09989631,
ENSG00000180287,cg16924010,
ENSG00000180305,cg13118545,
ENSG00000180316,cg13378934,
ENSG00000180318,cg01093786,
ENSG00000180332,cg20057676,
ENSG00000180432,cg26435698,
ENSG00000180438,cg13847066,
ENSG00000180475,cg03101849,
ENSG00000180481,cg24172269,
ENSG00000180509,cg07540103,
ENSG00000180530,cg08348496,
ENSG00000180532,cg21425296,
ENSG00000180535,cg02374745,
ENSG00000180537,cg16136098,
ENSG00000180543,cg22243039,
ENSG00000180549,cg04125371,
ENSG00000180616,cg15754548,
ENSG00000180638,cg16549308,
ENSG00000180644,cg00270497,
ENSG00000180660,cg17384056,
ENSG00000180720,cg25979244,
ENSG00000180730,cg23019936,
ENSG00000180745,cg01913970,
ENSG00000180772,cg02941008,
ENSG00000180773,cg10282162,
ENSG00000180777,cg10143146,
ENSG00000180875,cg06263341,
ENSG00000180878,cg08997628,
ENSG00000180881,cg09742688,
ENSG00000180934,cg18106923,
ENSG00000180988,cg13257636,
ENSG00000180999,cg00253658,
ENSG00000181009,cg06941037,
ENSG00000181019,cg03440799,
ENSG00000181031,cg01505406,
ENSG00000181072,cg21202136,
ENSG00000181085,cg21897880,
ENSG00000181092,cg08160980,
ENSG00000181143,cg17652792,
ENSG00000181195,cg06782035,
ENSG00000181215,cg12339834,
ENSG00000181234,cg22418909,
ENSG00000181240,cg04701034,
ENSG00000181291,cg12999267,
ENSG00000181323,cg17080163,
ENSG00000181333,cg00706469,
ENSG00000181374,cg09775582,
ENSG00000181408,cg20376082,
ENSG00000181418,cg22648949,
ENSG00000181444,cg27109912,
ENSG00000181449,cg15684724,
ENSG00000181458,cg02633924,
ENSG00000181513,cg07965110,
ENSG00000181541,cg20343832,
ENSG00000181544,cg04643822,
ENSG00000181552,cg27580905,
ENSG00000181562,cg27221053,
ENSG00000181577,cg08472795,
ENSG00000181585,cg12819011,
ENSG00000181619,cg08347047,
ENSG00000181652,cg00813746,
ENSG00000181656,cg14780416,
ENSG00000181773,cg13674486,
ENSG00000181847,cg13258774,
ENSG00000181856,cg22201588,
ENSG00000181867,cg20661290,
ENSG00000181903,cg00840403,
ENSG00000181938,cg09275869,
ENSG00000182010,cg14707006,
ENSG00000182035,cg17108819,
ENSG00000182040,cg18750167,
ENSG00000182077,cg17086141,
ENSG00000182083,cg26428069,
ENSG00000182103,cg23680821,
ENSG00000182107,cg25769417,
ENSG00000182111,cg13437337,
ENSG00000182118,cg21143446,
ENSG00000182132,cg26860604,
ENSG00000182156,cg04505252,
ENSG00000182165,cg11858226,
ENSG00000182168,cg01342115,
ENSG00000182175,cg22178613,
ENSG00000182223,cg12235073,
ENSG00000182240,cg05447833,
ENSG00000182253,cg11802013,
ENSG00000182256,cg21109265,
ENSG00000182261,cg19131731,
ENSG00000182263,cg05323725,
ENSG00000182271,cg14659662,
ENSG00000182333,cg06043710,
ENSG00000182334,cg11730559,
ENSG00000182348,cg12956091,
ENSG00000182352,cg11961845,
ENSG00000182379,cg09075137,
ENSG00000182389,cg23912429,
ENSG00000182447,cg09478095,
ENSG00000182450,cg12055395,
ENSG00000182459,cg14335894,
ENSG00000182463,cg02849401,
ENSG00000182481,cg00584000,
ENSG00000182533,cg21389743,
ENSG00000182545,cg04213390,
ENSG00000182557,cg20334849,
ENSG00000182566,cg17476701,
ENSG00000182575,cg10461004,
ENSG00000182580,cg24577594,
ENSG00000182583,cg04943586,
ENSG00000182585,cg03962678,
ENSG00000182601,cg03932723,
ENSG00000182667,cg10988041,
ENSG00000182674,cg00991794,
ENSG00000182687,cg10170504,
ENSG00000182732,cg23253991,
ENSG00000182742,cg18346398,
ENSG00000182747,cg07935264,
ENSG00000182759,cg03480935,
ENSG00000182791,cg11349980,
ENSG00000182793,cg14055379,
ENSG00000182795,cg22725460,
ENSG00000182836,cg07181565,
ENSG00000182853,cg18261069,
ENSG00000182866,cg02125316,
ENSG00000182870,cg16232234,
ENSG00000182896,cg22247748,
ENSG00000182898,cg18623216,
ENSG00000182901,cg19970883,
ENSG00000182902,cg23044488,
ENSG00000182916,cg16856833,
ENSG00000182938,cg10062193,
ENSG00000182950,cg14425722,
ENSG00000182968,cg18349138,
ENSG00000182983,cg01350077,
ENSG00000182993,cg04176246,
ENSG00000183018,cg08985530,
ENSG00000183032,cg14652095,
ENSG00000183034,cg02091109,
ENSG00000183036,cg17580613,
ENSG00000183044,cg19993680,
ENSG00000183066,cg12243597,
ENSG00000183072,cg11309496,
ENSG00000183092,cg23917399,
ENSG00000183114,cg17030173,
ENSG00000183117,cg04478179,
ENSG00000183128,cg23336996,
ENSG00000183150,cg06468626,
ENSG00000183166,cg17261708,
ENSG00000183186,cg26259537,
ENSG00000183196,cg08296680,
ENSG00000183206,cg14750778,
ENSG00000183246,cg11854806,
ENSG00000183273,cg00262446,
ENSG00000183304,cg23287710,
ENSG00000183317,cg08278357,
ENSG00000183323,cg07905975,
ENSG00000183340,cg12664209,
ENSG00000183347,cg21962835,
ENSG00000183378,cg23877720,
ENSG00000183389,cg23637354,
ENSG00000183397,cg24117274,
ENSG00000183401,cg24080577,
ENSG00000183421,cg17593721,
ENSG00000183423,cg09398550,
ENSG00000183434,cg18673954,
ENSG00000183454,cg08649201,
ENSG00000183476,cg11486078,
ENSG00000183479,cg23050394,
ENSG00000183527,cg14693391,
ENSG00000183549,cg01375976,
ENSG00000183569,cg06792417,
ENSG00000183570,cg09477740,
ENSG00000183571,cg18736101,
ENSG00000183580,cg08913523,
ENSG00000183638,cg07842403,
ENSG00000183690,cg19515245,
ENSG00000183691,cg04194494,
ENSG00000183695,cg27005794,
ENSG00000183696,cg20170943,
ENSG00000183706,cg02525826,
ENSG00000183715,cg18437710,
ENSG00000183733,cg01912921,
ENSG00000183734,cg21067963,
ENSG00000183747,cg07817400,
ENSG00000183765,cg03323292,
ENSG00000183770,cg07622521,
ENSG00000183778,cg11732673,
ENSG00000183779,cg10453230,
ENSG00000183780,cg01887995,
ENSG00000183783,cg13932501,
ENSG00000183798,cg00629117,
ENSG00000183807,cg01154046,
ENSG00000183814,cg11679455,
ENSG00000183831,cg03547181,
ENSG00000183837,cg23255835,
ENSG00000183840,cg09315887,
ENSG00000183844,cg24335138,
ENSG00000183856,cg08812555,
ENSG00000183862,cg18572200,
ENSG00000183873,cg27638126,
ENSG00000183878,cg02943050,
ENSG00000183914,cg15342452,
ENSG00000183935,cg25438963,
ENSG00000183943,cg11472279,
ENSG00000183960,cg12571879,
ENSG00000183971,cg02532096,
ENSG00000183979,cg15016771,
ENSG00000184012,cg04813697,
ENSG00000184029,cg13603508,
ENSG00000184033,cg20031397,
ENSG00000184108,cg11992375,
ENSG00000184110,cg14115730,
ENSG00000184113,cg09359006,
ENSG00000184144,cg10780949,
ENSG00000184148,cg21359747,
ENSG00000184154,cg24867247,
ENSG00000184160,cg13671582,
ENSG00000184210,cg12828075,
ENSG00000184221,cg01462856,
ENSG00000184226,cg11339341,
ENSG00000184254,cg15680020,
ENSG00000184261,cg25255602,
ENSG00000184330,cg13933262,
ENSG00000184343,cg02313331,
ENSG00000184344,cg22802461,
ENSG00000184349,cg05645316,
ENSG00000184350,cg02973693,
ENSG00000184351,cg20336809,
ENSG00000184368,cg18492647,
ENSG00000184384,cg00637144,
ENSG00000184408,cg10773805,
ENSG00000184478,cg19645639,
ENSG00000184486,cg12536526,
ENSG00000184502,cg19775269,
ENSG00000184515,cg12367389,
ENSG00000184564,cg05162306,
ENSG00000184571,cg15627089,
ENSG00000184601,cg09039264,
ENSG00000184613,cg23822407,
ENSG00000184647,cg03047059,
ENSG00000184650,cg12483833,
ENSG00000184661,cg01434562,
ENSG00000184672,cg11090202,
ENSG00000184697,cg08622369,
ENSG00000184709,cg22840219,
ENSG00000184716,cg22427313,
ENSG00000184731,cg19822518,
ENSG00000184814,cg18795809,
ENSG00000184828,cg23244234,
ENSG00000184845,cg01889574,
ENSG00000184905,cg09789590,
ENSG00000184908,cg21917728,
ENSG00000184911,cg08525429,
ENSG00000184925,cg01527459,
ENSG00000184937,cg05758094,
ENSG00000184945,cg19314470,
ENSG00000184956,cg12110327,
ENSG00000184985,cg22685226,
ENSG00000184986,cg01221209,
ENSG00000184995,cg02547025,
ENSG00000184999,cg24833737,
ENSG00000185002,cg14078101,
ENSG00000185008,cg18417423,
ENSG00000185015,cg27011060,
ENSG00000185028,cg14930075,
ENSG00000185046,cg03723510,
ENSG00000185053,cg25810857,
ENSG00000185069,cg15152362,
ENSG00000185133,cg03949391,
ENSG00000185149,cg11965634,
ENSG00000185155,cg17483510,
ENSG00000185156,cg19726321,
ENSG00000185176,cg04452959,
ENSG00000185177,cg18556788,
ENSG00000185247,cg04203508,
ENSG00000185269,cg10611165,
ENSG00000185271,cg14412967,
ENSG00000185272,cg02565715,
ENSG00000185303,cg21853021,
ENSG00000185306,cg15885628,
ENSG00000185332,cg16491547,
ENSG00000185338,cg20061155,
ENSG00000185352,cg25451249,
ENSG00000185442,cg16339238,
ENSG00000185448,cg12063688,
ENSG00000185467,cg27621340,
ENSG00000185479,cg05523911,
ENSG00000185483,cg18563413,
ENSG00000185499,cg13027851,
ENSG00000185518,cg13790353,
ENSG00000185519,cg01532206,
ENSG00000185532,cg16755500,
ENSG00000185559,cg21347347,
ENSG00000185565,cg08110785,
ENSG00000185594,cg06102403,
ENSG00000185610,cg10914555,
ENSG00000185615,cg19136371,
ENSG00000185630,cg21658225,
ENSG00000185634,cg01786466,
ENSG00000185640,cg03378876,
ENSG00000185652,cg04549460,
ENSG00000185681,cg27650175,
ENSG00000185686,cg24666702,
ENSG00000185689,cg19650157,
ENSG00000185697,cg11213248,
ENSG00000185736,cg02305242,
ENSG00000185739,cg12355180,
ENSG00000185760,cg00348992,
ENSG00000185761,cg01960300,
ENSG00000185880,cg01631855,
ENSG00000185915,cg00030422,
ENSG00000185920,cg24270542,
ENSG00000185924,cg11386025,
ENSG00000185933,cg21007414,
ENSG00000185955,cg21747310,
ENSG00000185958,cg05804220,
ENSG00000185960,cg21614682,
ENSG00000185962,cg03406844,
ENSG00000185966,cg09146197,
ENSG00000185985,cg08113245,
ENSG00000186007,cg18721406,
ENSG00000186038,cg05824050,
ENSG00000186047,cg05258757,
ENSG00000186051,cg10782380,
ENSG00000186075,cg06266613,
ENSG00000186081,cg23664459,
ENSG00000186086,cg18390610,
ENSG00000186094,cg07754347,
ENSG00000186105,cg27596415,
ENSG00000186115,cg15367453,
ENSG00000186150,cg16715162,
ENSG00000186160,cg02464665,
ENSG00000186185,cg14732248,
ENSG00000186197,cg07852757,
ENSG00000186204,cg03611487,
ENSG00000186265,cg15343463,
ENSG00000186281,cg26447697,
ENSG00000186297,cg07847424,
ENSG00000186301,cg09820101,
ENSG00000186310,cg18801599,
ENSG00000186326,cg02100848,
ENSG00000186335,cg25924911,
ENSG00000186377,cg07303912,
ENSG00000186393,cg13511000,
ENSG00000186407,cg02585459,
ENSG00000186409,cg09682213,
ENSG00000186417,cg27125439,
ENSG00000186431,cg20781438,
ENSG00000186439,cg24222580,
ENSG00000186442,cg27585641,
ENSG00000186451,cg00347938,
ENSG00000186452,cg13911723,
ENSG00000186458,cg26664797,
ENSG00000186462,cg20392615,
ENSG00000186466,cg24449777,
ENSG00000186471,cg23689428,
ENSG00000186472,cg14158601,
ENSG00000186479,cg02627657,
ENSG00000186487,cg09515953,
ENSG00000186493,cg21330896,
ENSG00000186496,cg11153529,
ENSG00000186510,cg14792081,
ENSG00000186526,cg24245418,
ENSG00000186564,cg25170591,
ENSG00000186567,cg14530834,
ENSG00000186603,cg14093363,
ENSG00000186642,cg13782274,
ENSG00000186652,cg04475375,
ENSG00000186665,cg23698269,
ENSG00000186675,cg27162464,
ENSG00000186684,cg20454073,
ENSG00000186723,cg27200446,
ENSG00000186732,cg10837783,
ENSG00000186765,cg04061506,
ENSG00000186766,cg00421363,
ENSG00000186790,cg27583655,
ENSG00000186795,cg17614506,
ENSG00000186803,cg24199006,
ENSG00000186806,cg02029926,
ENSG00000186832,cg26680132,
ENSG00000186844,cg17594131,
ENSG00000186847,cg02108850,
ENSG00000186860,cg01777397,
ENSG00000186867,cg17256364,
ENSG00000186868,cg05497616,
ENSG00000186871,cg09565111,
ENSG00000186895,cg23693752,
ENSG00000186897,cg16142306,
ENSG00000186910,cg16357224,
ENSG00000186912,cg02793948,
ENSG00000186951,cg21845273,
ENSG00000186952,cg06777844,
ENSG00000186973,cg08864042,
ENSG00000186976,cg12029804,
ENSG00000186994,cg00086670,
ENSG00000187017,cg09551472,
ENSG00000187033,cg11739675,
ENSG00000187045,cg20087413,
ENSG00000187048,cg09714458,
ENSG00000187094,cg13369534,
ENSG00000187097,cg04607372,
ENSG00000187105,cg09577511,
ENSG00000187116,cg26261793,
ENSG00000187123,cg13084677,
ENSG00000187134,cg02811627,
ENSG00000187135,cg22003435,
ENSG00000187140,cg23336797,
ENSG00000187144,cg27656362,
ENSG00000187151,cg08253651,
ENSG00000187172,cg16295725,
ENSG00000187173,cg08471972,
ENSG00000187180,cg24296761,
ENSG00000187193,cg00642749,
ENSG00000187240,cg19378330,
ENSG00000187242,cg04190119,
ENSG00000187243,cg08793877,
ENSG00000187244,cg04340651,
ENSG00000187260,cg09961550,
ENSG00000187266,cg18418138,
ENSG00000187268,cg03780132,
ENSG00000187288,cg12628659,
ENSG00000187323,cg24971209,
ENSG00000187391,cg22031336,
ENSG00000187398,cg07358634,
ENSG00000187486,cg06197966,
ENSG00000187492,cg26796190,
ENSG00000187510,cg20691205,
ENSG00000187527,cg00542261,
ENSG00000187535,cg09493063,
ENSG00000187550,cg11482422,
ENSG00000187556,cg14348397,
ENSG00000187581,cg15449049,
ENSG00000187621,cg16732175,
ENSG00000187634,cg10294820,
ENSG00000187664,cg05739476,
ENSG00000187672,cg03704700,
ENSG00000187682,cg04109923,
ENSG00000187689,cg09622285,
ENSG00000187699,cg25172604,
ENSG00000187714,cg04682791,
ENSG00000187715,cg21250061,
ENSG00000187720,cg07200348,
ENSG00000187741,cg00136405,
ENSG00000187753,cg17738213,
ENSG00000187754,cg22884130,
ENSG00000187758,cg25645687,
ENSG00000187772,cg03579904,
ENSG00000187775,cg25503804,
ENSG00000187783,cg09813986,
ENSG00000187796,cg23097558,
ENSG00000187800,cg15114440,
ENSG00000187821,cg23450938,
ENSG00000187824,cg02804240,
ENSG00000187840,cg07314829,
ENSG00000187855,cg08848774,
ENSG00000187860,cg16861031,
ENSG00000187862,cg12340503,
ENSG00000187867,cg10141008,
ENSG00000187908,cg22008625,
ENSG00000187912,cg19239199,
ENSG00000187922,cg10260050,
ENSG00000187955,cg23917057,
ENSG00000187957,cg00363080,
ENSG00000187959,cg08336641,
ENSG00000187980,cg21496658,
ENSG00000187987,cg04642923,
ENSG00000187997,cg11549848,
ENSG00000188001,cg00399591,
ENSG00000188015,cg10077401,
ENSG00000188037,cg01458495,
ENSG00000188038,cg12615766,
ENSG00000188039,cg18236464,
ENSG00000188050,cg05418508,
ENSG00000188056,cg11554266,
ENSG00000188076,cg22391205,
ENSG00000188089,cg02161471,
ENSG00000188100,cg06498400,
ENSG00000188107,cg00459232,
ENSG00000188133,cg03393769,
ENSG00000188153,cg25230111,
ENSG00000188171,cg25167447,
ENSG00000188175,cg13801056,
ENSG00000188176,cg13580857,
ENSG00000188257,cg01283417,
ENSG00000188269,cg10438560,
ENSG00000188282,cg01555431,
ENSG00000188293,cg18857062,
ENSG00000188306,cg24879335,
ENSG00000188338,cg03642472,
ENSG00000188373,cg09232514,
ENSG00000188385,cg26704293,
ENSG00000188389,cg18766900,
ENSG00000188393,cg21738443,
ENSG00000188425,cg05474726,
ENSG00000188487,cg14736058,
ENSG00000188488,cg01325188,
ENSG00000188501,cg11029634,
ENSG00000188505,cg21300019,
ENSG00000188508,cg06632762,
ENSG00000188517,cg20403644,
ENSG00000188536,cg10098888,
ENSG00000188573,cg13434989,
ENSG00000188580,cg24557058,
ENSG00000188581,cg17360854,
ENSG00000188582,cg20545409,
ENSG00000188610,cg04898695,
ENSG00000188649,cg18156204,
ENSG00000188676,cg15090202,
ENSG00000188691,cg03545246,
ENSG00000188710,cg20697025,
ENSG00000188730,cg23008083,
ENSG00000188747,cg01166145,
ENSG00000188755,cg03426023,
ENSG00000188763,cg00850083,
ENSG00000188778,cg10305311,
ENSG00000188783,cg02666119,
ENSG00000188803,cg01307939,
ENSG00000188816,cg22881247,
ENSG00000188817,cg00078968,
ENSG00000188818,cg11904056,
ENSG00000188822,cg04553810,
ENSG00000188828,cg03266453,
ENSG00000188833,cg14407437,
ENSG00000188848,cg00907211,
ENSG00000188859,cg20688917,
ENSG00000188868,cg22965600,
ENSG00000188869,cg08663159,
ENSG00000188883,cg00616687,
ENSG00000188886,cg05057352,
ENSG00000188910,cg26938272,
ENSG00000188937,cg07201456,
ENSG00000188959,cg06211893,
ENSG00000188984,cg11982546,
ENSG00000188996,cg17988310,
ENSG00000189001,cg01830900,
ENSG00000189013,cg05070273,
ENSG00000189051,cg12700904,
ENSG00000189056,cg06262436,
ENSG00000189057,cg14481079,
ENSG00000189058,cg08999807,
ENSG00000189064,cg22715837,
ENSG00000189108,cg20973347,
ENSG00000189127,cg10494684,
ENSG00000189129,cg15202102,
ENSG00000189134,cg05283716,
ENSG00000189139,cg13997668,
ENSG00000189152,cg07021036,
ENSG00000189157,cg10566610,
ENSG00000189167,cg11547724,
ENSG00000189182,cg16645133,
ENSG00000189212,cg00042837,
ENSG00000189221,cg17014757,
ENSG00000189280,cg10541864,
ENSG00000189299,cg04976324,
ENSG00000189366,cg08578734,
ENSG00000189367,cg14537533,
ENSG00000189377,cg13732857,
ENSG00000189409,cg23502639,
ENSG00000189410,cg07142010,
ENSG00000189430,cg01940297,
ENSG00000189431,cg18891712,
ENSG00000189433,cg00846114,
ENSG00000196071,cg05490712,
ENSG00000196090,cg24848787,
ENSG00000196091,cg23376821,
ENSG00000196092,cg10030843,
ENSG00000196104,cg03246914,
ENSG00000196109,cg11691825,
ENSG00000196119,cg24003866,
ENSG00000196132,cg18857467,
ENSG00000196136,cg24737783,
ENSG00000196166,cg18031850,
ENSG00000196169,cg24461194,
ENSG00000196177,cg04794662,
ENSG00000196188,cg25072436,
ENSG00000196196,cg12832726,
ENSG00000196208,cg20107395,
ENSG00000196218,cg27003765,
ENSG00000196224,cg12282588,
ENSG00000196228,cg13879483,
ENSG00000196233,cg22438247,
ENSG00000196277,cg13727849,
ENSG00000196335,cg11986861,
ENSG00000196337,cg02143877,
ENSG00000196344,cg03851835,
ENSG00000196353,cg02863179,
ENSG00000196368,cg10932874,
ENSG00000196405,cg03880173,
ENSG00000196407,cg00679738,
ENSG00000196408,cg14403090,
ENSG00000196415,cg08371532,
ENSG00000196420,cg20667964,
ENSG00000196427,cg18730422,
ENSG00000196468,cg13565866,
ENSG00000196482,cg23906261,
ENSG00000196502,cg12317456,
ENSG00000196503,cg19701087,
ENSG00000196507,cg06572160,
ENSG00000196550,cg27537125,
ENSG00000196557,cg20672549,
ENSG00000196569,cg14659678,
ENSG00000196581,cg07385362,
ENSG00000196584,cg14310703,
ENSG00000196600,cg02196912,
ENSG00000196611,cg02215070,
ENSG00000196616,cg27504802,
ENSG00000196620,cg16585972,
ENSG00000196632,cg06122825,
ENSG00000196660,cg10636403,
ENSG00000196666,cg01572460,
ENSG00000196684,cg17688525,
ENSG00000196730,cg11763830,
ENSG00000196739,cg01504555,
ENSG00000196754,cg09009111,
ENSG00000196767,cg06749789,
ENSG00000196781,cg12577105,
ENSG00000196782,cg00339556,
ENSG00000196805,cg15037004,
ENSG00000196844,cg03192775,
ENSG00000196859,cg17373442,
ENSG00000196878,cg16915821,
ENSG00000196932,cg08783616,
ENSG00000196990,cg10886442,
ENSG00000197044,cg14644871,
ENSG00000197046,cg01460360,
ENSG00000197054,cg20014822,
ENSG00000197079,cg22581219,
ENSG00000197084,cg01490894,
ENSG00000197106,cg13045134,
ENSG00000197123,cg05544413,
ENSG00000197140,cg23524195,
ENSG00000197165,cg05954918,
ENSG00000197168,cg21132686,
ENSG00000197172,cg08947167,
ENSG00000197181,cg19839347,
ENSG00000197208,cg20393324,
ENSG00000197233,cg04353095,
ENSG00000197253,cg07100000,
ENSG00000197261,cg13758646,
ENSG00000197272,cg13000082,
ENSG00000197273,cg01582980,
ENSG00000197275,cg22842860,
ENSG00000197299,cg17560015,
ENSG00000197322,cg01966091,
ENSG00000197329,cg13066289,
ENSG00000197353,cg18154283,
ENSG00000197360,cg08981228,
ENSG00000197375,cg23357130,
ENSG00000197406,cg20146541,
ENSG00000197408,cg13595161,
ENSG00000197410,cg07380095,
ENSG00000197415,cg06424594,
ENSG00000197416,cg11855643,
ENSG00000197421,cg23540518,
ENSG00000197444,cg22902964,
ENSG00000197446,cg00029246,
ENSG00000197465,cg13379827,
ENSG00000197467,cg02788401,
ENSG00000197472,cg14684709,
ENSG00000197479,cg08408994,
ENSG00000197496,cg25643208,
ENSG00000197506,cg14060111,
ENSG00000197520,cg11758945,
ENSG00000197540,cg00604410,
ENSG00000197557,cg02455706,
ENSG00000197561,cg10883303,
ENSG00000197565,cg01959562,
ENSG00000197576,cg13346872,
ENSG00000197584,cg01794805,
ENSG00000197587,cg22747380,
ENSG00000197588,cg04472725,
ENSG00000197594,cg04178787,
ENSG00000197599,cg02104952,
ENSG00000197616,cg12502325,
ENSG00000197632,cg20919781,
ENSG00000197641,cg03367387,
ENSG00000197658,cg13453589,
ENSG00000197696,cg06936290,
ENSG00000197705,cg08658594,
ENSG00000197721,cg14709691,
ENSG00000197745,cg07598341,
ENSG00000197753,cg02645970,
ENSG00000197766,cg16204618,
ENSG00000197769,cg02434443,
ENSG00000197774,cg25541621,
ENSG00000197776,cg07211251,
ENSG00000197838,cg07211259,
ENSG00000197889,cg24865210,
ENSG00000197891,cg17276590,
ENSG00000197892,cg01559259,
ENSG00000197935,cg23426958,
ENSG00000197943,cg24631482,
ENSG00000197977,cg10988075,
ENSG00000197992,cg00360414,
ENSG00000198010,cg03046611,
ENSG00000198028,cg06043419,
ENSG00000198033,cg04664309,
ENSG00000198046,cg05816193,
ENSG00000198049,cg16747427,
ENSG00000198054,cg27175288,
ENSG00000198062,cg00306721,
ENSG00000198074,cg02109162,
ENSG00000198077,cg09597022,
ENSG00000198088,cg17223520,
ENSG00000198092,cg18856581,
ENSG00000198099,cg26824126,
ENSG00000198125,cg11789740,
ENSG00000198128,cg18772588,
ENSG00000198133,cg00950718,
ENSG00000198173,cg05226707,
ENSG00000198178,cg06144905,
ENSG00000198203,cg11721803,
ENSG00000198208,cg23587980,
ENSG00000198342,cg09302903,
ENSG00000198443,cg13224075,
ENSG00000198466,cg22117805,
ENSG00000198483,cg19913934,
ENSG00000198488,cg05163496,
ENSG00000198515,cg10054197,
ENSG00000198523,cg09288606,
ENSG00000198535,cg26607828,
ENSG00000198542,cg13112361,
ENSG00000198547,cg20239391,
ENSG00000198569,cg22674110,
ENSG00000198570,cg09456254,
ENSG00000198573,cg23930711,
ENSG00000198576,cg17009297,
ENSG00000198589,cg13796823,
ENSG00000198598,cg14209299,
ENSG00000198643,cg22535307,
ENSG00000198648,cg04258811,
ENSG00000198650,cg19247032,
ENSG00000198670,cg01378159,
ENSG00000198681,cg03217795,
ENSG00000198689,cg15831060,
ENSG00000198692,cg22038059,
ENSG00000198719,cg01984802,
ENSG00000198729,cg06377278,
ENSG00000198732,cg26572608,
ENSG00000198734,cg10114725,
ENSG00000198754,cg23215729,
ENSG00000198758,cg16540590,
ENSG00000198759,cg05231542,
ENSG00000198765,cg24452821,
ENSG00000198768,cg12626589,
ENSG00000198774,cg25683185,
ENSG00000198780,cg07438299,
ENSG00000198788,cg21670987,
ENSG00000198796,cg13951697,
ENSG00000198807,cg10539507,
ENSG00000198822,cg16985288,
ENSG00000198826,cg13325154,
ENSG00000198835,cg10521480,
ENSG00000198838,cg15425427,
ENSG00000198844,cg19511844,
ENSG00000198846,cg14723977,
ENSG00000198848,cg23021638,
ENSG00000198854,cg22277567,
ENSG00000198863,cg23402821,
ENSG00000198865,cg20665774,
ENSG00000198881,cg23837867,
ENSG00000198883,cg26147678,
ENSG00000198885,cg12787836,
ENSG00000198889,cg11382082,
ENSG00000198901,cg13636404,
ENSG00000198910,cg02383154,
ENSG00000198914,cg14950169,
ENSG00000198915,cg03556653,
ENSG00000198929,cg00827893,
ENSG00000198930,cg10416963,
ENSG00000198932,cg13615367,
ENSG00000198939,cg25724441,
ENSG00000198947,cg19998675,
ENSG00000198963,cg01713348,
ENSG00000203581,cg19915064,
ENSG00000203697,cg16794506,
ENSG00000203710,cg08493959,
ENSG00000203722,cg02088626,
ENSG00000203727,cg10942078,
ENSG00000203730,cg12698662,
ENSG00000203734,cg16024274,
ENSG00000203740,cg03983476,
ENSG00000203760,cg04122815,
